# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = rats_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = rats_2.data.R
# init = 2 (Default)
# random
#   seed = 1160071740
# output
#   file = rats_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,mu_alpha,mu_beta,sigmasq_y,sigmasq_alpha,sigmasq_beta,sigma_y,sigma_alpha,sigma_beta,alpha0
-438.505,0.742225,0.400844,3,7,0,241.999,248.779,254.981,230.008,232.981,248.994,226.447,249.413,282.292,221.126,259.75,229.637,244.333,269.077,247.065,247.974,236.535,239.438,257.043,243.345,256.148,222.179,231.036,244.479,235.425,258.126,256.248,239.825,215.54,243.999,6.44816,7.18036,6.78892,5.09041,6.30778,6.24732,6.27857,6.52217,7.01619,5.85705,6.80543,5.88143,5.92832,6.38685,5.81426,5.73593,6.21361,6.17897,6.02166,6.10289,6.66899,6.10012,5.71326,6.12091,6.94309,6.52805,5.43977,5.87498,5.81136,6.40929,240.555,6.22949,29.9215,277.026,0.287058,5.47006,16.6441,0.535778,103.507
-439.42,0.942772,0.400844,3,7,0,238.792,246.678,253.714,235.162,231.902,246.493,231.758,247.153,282.761,220.461,257.288,224.494,243.915,268.422,238.917,245.203,232.418,238.82,255.258,239.683,247.66,225.501,226.159,242.092,234.895,250.494,258.198,247.891,213.503,242.679,6.26965,7.33376,7.1058,4.63669,6.39561,6.22474,6.13191,6.56844,7.35446,6.01337,6.63826,6.2561,6.13466,7.35274,5.25375,5.99616,6.38993,6.12369,6.58086,5.88358,6.26793,5.98225,5.81767,6.26066,7.20865,6.54898,5.80953,6.11758,5.41026,6.38853,235.287,6.31852,31.5462,310.628,0.359673,5.6166,17.6246,0.599728,96.2796
-446.129,0.571752,0.400844,3,7,0,242.961,249.221,254.435,227.45,231.947,252.66,227.5,247.557,281.86,218.839,260.585,230.303,242.418,271.398,246.619,246.158,233.795,239.378,255.392,240.757,249.092,218.093,227.762,248.572,231.478,259.402,255.225,238.515,218.776,236.388,5.87813,6.94438,6.16561,6.09576,6.98899,6.56496,5.7191,6.02148,6.83181,6.03303,6.78602,5.74817,6.40269,6.51724,5.31643,5.94989,6.07669,5.6333,6.53264,5.87894,6.42568,6.10579,5.98401,5.49043,6.67732,6.59413,5.79784,5.6585,5.59315,5.97579,237.982,6.12533,51.0357,328.385,0.294057,7.14393,18.1214,0.54227,103.225
-439.678,0.992565,0.400844,4,15,0,245.125,247.208,255.352,231.32,231.79,247.361,226.645,248.504,281.981,217.915,252.248,229.509,243.875,266.571,245.815,243.67,235.606,238.034,252.048,241.534,250.491,223.994,223.883,242.434,231.86,258.344,252.185,238.756,219.418,241.411,6.16618,6.92393,6.41787,5.18354,6.62287,6.30498,5.99621,5.84624,6.98568,6.13291,7.146,5.82534,6.31845,6.48212,5.57391,5.47189,6.0019,5.30664,6.34865,5.76925,6.15897,5.55708,5.78129,5.5353,6.91177,6.47903,5.97281,5.48042,5.88437,6.21893,238.445,5.99251,36.1455,315.595,0.240383,6.01211,17.765,0.490288,106.61
-439.729,0.899814,0.400844,3,7,0,241.869,246.307,247.419,235.234,232.309,242.508,231.379,251.347,283.778,221.931,261.032,228.839,245.553,270.459,247.001,243.378,230.697,241.472,254.584,244.239,251.456,227.068,227.225,245.335,237.307,248.516,252.306,236.718,219.819,242.393,5.95358,7.25744,6.48394,5.45532,6.51445,6.51977,5.82736,6.16985,6.83481,5.95269,7.00872,5.76104,6.41173,6.77797,5.57071,6.19539,6.51451,5.75314,6.65793,5.63531,6.22126,5.57089,5.68202,6.06395,6.52513,6.29381,5.5883,5.59452,5.46762,6.29413,241.722,6.10261,33.9742,224.004,0.191973,5.82874,14.9668,0.438148,107.465
-444.695,0.937352,0.400844,3,7,0,241.251,251.481,252.431,231.256,230.693,248.206,227.728,241.741,276.388,218.037,254.029,230.961,241.127,264.242,241.926,247.539,231.971,236.869,253.227,238.84,249.513,225.21,231.987,247.164,237.271,253.581,252.374,243.544,216.985,245.424,5.85353,7.40455,6.30857,5.0356,6.61371,6.27994,5.72936,6.37701,6.86972,5.56695,6.66305,6.25616,6.55347,6.68654,5.48845,5.87322,5.9765,5.7369,6.6001,6.48516,6.3725,5.68068,6.22355,5.81249,7.38305,6.55246,6.11619,5.8208,5.83472,6.64896,244.719,6.14606,38.6763,78.3383,0.355036,6.21903,8.85089,0.595849,109.506
-445.876,0.999274,0.400844,3,7,0,240.975,241.644,250.327,238.65,227.093,250.611,229.023,249.576,276.33,220.15,254.026,226.713,237.81,265.866,241.683,243.813,235.194,247.514,252.565,237.273,246.638,228.136,227.374,247.549,232.102,248.363,250.341,243.56,217.412,244.959,6.5726,7.21578,6.77179,5.79618,6.72975,6.28941,6.04394,6.51276,7.00547,5.6562,7.07234,5.74996,6.03972,7.14726,5.38842,6.09067,6.15203,5.70458,6.48534,6.01675,6.23011,6.07688,6.09667,5.8959,7.00868,6.46314,6.15331,6.08196,5.60309,6.33994,238.922,6.29788,48.9278,193.826,0.167967,6.99484,13.9221,0.409838,100.369
-449.154,0.898156,0.400844,3,7,0,241.382,243.176,250.779,238.942,224.956,251.224,231.043,251.167,274.973,220.047,255.63,226.03,238.752,266.344,242.497,243.189,235.422,249.042,253.918,237.17,245.912,227.983,225.932,245.67,232.209,249.841,249.571,243.318,217.989,243.892,6.51496,7.24418,6.74429,5.68612,6.5113,6.37037,6.10472,6.58917,7.04843,5.63296,7.07505,5.79403,6.03853,7.12635,5.29135,6.14282,5.93753,5.785,6.369,6.18381,6.35125,6.09373,6.21111,5.94995,7.12015,6.59344,6.20452,6.09354,5.56041,6.37809,240.373,6.34058,42.4203,191.072,0.157711,6.51308,13.8229,0.397129,100.881
-453.573,0.945707,0.400844,4,15,0,240.513,251.597,250.972,226.171,237.549,247.495,221.631,247.98,287.436,217.315,259.806,231.848,250.292,268.97,242.935,247.991,227.868,235.961,252.274,244.26,248.426,222.931,227.078,245.679,233.586,252.921,257.759,245.011,213.338,240.641,5.68963,6.73534,6.45259,5.18788,6.23651,6.37173,5.7319,6.55222,7.26035,6.01039,6.73646,6.3572,6.60413,6.10027,5.83743,5.76737,6.67786,5.95387,6.69386,5.65108,6.56361,5.35458,5.70125,5.54707,6.741,6.39916,5.51976,5.9047,5.80887,5.85302,243.805,6.19097,40.9092,199.742,0.44677,6.39603,14.133,0.668409,107.603
-452.76,0.985924,0.400844,3,7,0,240.021,245.587,254.27,238.025,227.075,253.687,235.331,249.163,282.12,223.51,256.342,225.846,236.767,270.085,244.454,241.731,236.109,245.638,254.045,238.002,252.424,229.52,228.77,245.365,237.848,254.637,250.937,243.277,223.41,244.475,6.22645,7.25874,6.48279,5.34735,6.6643,5.95547,6.0035,5.998,6.75148,5.80915,6.76563,5.82673,5.41381,7.07306,4.69578,6.0529,5.96111,5.63393,6.07939,6.29327,6.20399,6.08222,6.08708,5.89089,6.79131,6.50681,5.96678,5.89379,5.53325,6.33751,243.889,5.99916,34.0113,202.787,0.237094,5.83192,14.2403,0.486923,111.908
-441.241,0.959485,0.400844,3,7,0,243.094,248.1,254.723,233.369,227.903,251.242,223.308,247.602,280.003,217.035,262.71,227.487,238.875,264.867,240.679,243.379,232.545,244.523,249.369,242.873,252.655,226.098,230.84,245.073,236.032,255.096,253.564,242.41,217.794,243.259,6.1194,7.23662,6.30123,5.42431,6.46855,5.4787,5.75237,6.4333,7.04874,5.99106,6.32164,6.43163,5.87008,6.49183,5.40836,6.28547,6.22633,6.15206,6.51544,5.94473,6.28741,5.87631,5.5645,6.11933,6.80511,6.1924,5.88454,5.87574,5.38514,6.11656,248.032,5.94589,47.7204,213.839,0.307833,6.90799,14.6232,0.554827,117.222
-440.703,0.960771,0.400844,3,7,0,243.243,251.739,254.313,233.678,226.779,250.305,221.085,247.017,281.638,216.961,261.592,227.116,241.619,264.754,242.279,241.609,230.498,243.222,251.742,241.192,255.633,226.063,230.676,247.594,236.582,254.361,254.196,245.035,217.381,244.107,6.09946,7.11301,6.31606,5.50652,6.4156,5.58219,5.94234,6.08704,7.29131,6.01936,6.53306,6.62972,6.22687,6.38343,5.42701,6.00833,5.97345,6.17829,6.40864,5.75416,6.33537,5.88062,5.80496,6.0009,6.97895,6.36677,5.52784,5.77012,5.55026,6.149,243.736,5.93253,37.9892,280.242,0.24339,6.16354,16.7404,0.493346,113.22
-438.711,0.992386,0.400844,3,7,0,239.113,250.043,251.985,232.453,228.961,253.498,229.211,253.102,283.161,224.274,256.015,224.045,247.235,266.513,244.367,247.405,233.27,238.702,253.126,239.388,248.253,223.566,225.965,242.392,234.398,252.118,254.418,240.36,224.541,241.032,5.41085,7.46029,6.27457,5.56584,6.27306,6.31238,5.83666,6.31927,6.84621,5.6353,6.77833,5.76376,6.14939,6.35532,5.45217,6.08654,6.24117,5.85796,6.21812,5.75821,6.24531,6.17556,5.42785,5.90112,6.83841,6.59787,5.72584,5.67708,5.67929,6.08413,246.671,6.22377,34.8296,319.757,0.174608,5.90166,17.8817,0.417861,109.748
-440.954,0.956436,0.400844,3,7,0,242.353,246.611,251.492,232.117,235.973,246.358,231.471,244.14,282.228,215.049,260.429,231.93,241.045,270.698,242.251,242.597,230.483,243.179,255.913,241.492,248.028,227.23,231.788,248.191,234.817,255.182,256.612,244.885,210.776,238.753,6.57574,6.78786,6.53035,5.04137,6.43135,6.06707,6.08624,6.57614,7.47152,6.07691,7.00507,6.2383,6.20455,6.75325,5.38233,5.69034,6.32565,5.69148,6.61166,6.2845,6.63052,5.43837,5.95536,5.92648,7.13404,6.46028,6.07745,5.67963,5.36522,6.26054,240.266,6.00705,34.4426,118.404,0.555359,5.86878,10.8814,0.745224,108.111
-442.829,0.945995,0.400844,3,7,0,237.282,245.422,249.338,235.267,230.725,246.829,227.575,247.951,287.567,216.033,254.624,224.427,243.588,272.155,244.623,243.979,227.753,242.091,253.114,243.461,249.028,228.063,229.406,241.956,238.168,252.09,259.172,244.59,220.956,242.056,6.81886,7.49798,6.45337,5.08883,6.39928,5.83009,5.86916,6.71591,7.04899,5.86215,6.98177,6.19041,5.59499,6.79196,5.2836,6.09937,6.44774,5.74851,6.62559,6.27435,6.61319,5.94486,5.38383,5.93706,6.85708,7.02111,5.84146,5.48082,5.33535,6.47927,245.665,6.12401,38.8747,234.416,0.526311,6.23496,15.3106,0.725473,110.936
-450.491,0.880575,0.400844,3,7,0,235.592,247.829,248.191,231.68,228.475,248.205,233.94,252.601,284.236,217.443,255.997,225.344,234.705,270.12,246.736,242.112,226.657,245.079,257.832,240.582,251.312,224.345,232.97,241.908,237.835,250.925,255.883,240.245,220.801,238.118,6.42134,7.79899,6.55985,4.97405,6.6512,6.28475,5.84318,6.51166,6.90451,5.95892,6.96504,6.01648,5.90209,6.53697,5.36337,6.12938,6.64108,5.72251,6.6682,6.00442,6.32874,5.77554,5.52595,5.80187,7.10031,6.48142,6.40526,5.629,5.34645,6.64881,243.817,6.01582,39.7521,256.852,0.463408,6.30493,16.0266,0.680741,111.469
-443.172,0.904528,0.400844,3,7,0,239.007,253.148,254.088,230.666,226.371,248.172,225.171,249.072,281.835,219.28,254.579,225.777,241.873,269.752,242.762,245.266,232.651,236.841,258.053,243.691,245.868,227.343,230.377,247.211,232.518,253.394,256.666,244.718,219.99,244.219,5.87192,7.39932,7.11723,5.47436,6.70868,5.75589,6.22121,6.51947,7.30924,6.04398,6.60492,5.67325,6.07916,7.02641,5.3293,6.40922,6.21565,6.17004,6.96344,6.08534,6.57444,5.71481,5.57071,5.51065,7.39411,6.43911,5.67355,5.93487,5.11731,6.28448,239.82,6.13628,38.1189,167.833,0.32895,6.17405,12.955,0.573541,104.822
-437.236,1,0.400844,3,7,0,237.322,250.021,252.753,234.016,232.085,244.418,230.582,244.741,283.236,218.111,256.721,229.755,244.426,268.705,243.202,243.977,237.536,243.321,250.06,240.296,248.352,223.09,231.318,245.559,235.868,251.284,253.067,241.265,219.012,245.872,6.306,6.89585,6.3907,5.17699,7.00229,6.22978,6.10959,6.72418,6.94945,5.87422,6.37895,5.81817,6.03623,6.25993,5.26181,6.20229,6.85806,5.77421,5.99762,6.15898,6.72385,6.00049,5.7055,5.78788,6.82875,6.57508,5.58009,5.79437,5.71057,6.00724,241.012,6.41322,33.3097,178.482,0.308407,5.77145,13.3597,0.555344,99.9214
-440.734,0.831534,0.400844,3,7,0,236.689,249.542,251.675,234.826,231.924,243.771,230.265,246.103,284.334,217.171,256.125,228.654,246.518,270.209,243.828,244.769,236.803,242.505,249.221,237.818,248.446,222.611,230.296,244.968,234.63,250.135,252.183,241.071,220.22,243.656,6.35225,7.02388,6.15448,5.49704,6.93907,6.22791,6.19321,6.66409,6.99947,5.83258,6.42398,5.83654,5.93228,6.15461,5.20702,6.20433,6.64345,5.62323,6.02096,5.96947,6.73087,5.98256,5.92917,5.72748,6.87265,6.50619,5.67984,5.61878,5.76564,5.92515,241.422,6.40907,31.7037,194.221,0.315746,5.6306,13.9363,0.561912,100.422
-439.786,0.987197,0.400844,3,7,0,244.56,246.586,251.761,231.051,230.534,251.706,227.284,252.04,279.953,217.988,260.97,225.556,237.255,264.687,241.49,250.904,229.869,239.823,255.686,240.57,243.389,229.348,231.12,245.474,234.453,256.3,253.702,239.392,219.151,242.459,5.69524,6.96967,6.84261,5.01745,6.54997,6.2287,5.84656,6.1541,7.27612,5.54608,7.04144,5.95508,6.23622,6.82376,5.36642,5.51465,6.35522,5.71536,7.2573,6.05053,6.6154,5.67488,5.51617,5.9123,7.2806,6.59139,6.15008,5.73623,5.62093,6.1087,240.663,6.03693,40.3663,190.62,0.332623,6.35345,13.8065,0.576734,107.851
-437.449,0.810459,0.400844,3,7,0,245.533,247.855,251.424,231.66,235.828,250.414,223.607,248.258,282.938,213.479,259.341,228.339,240.315,263.835,238.923,248.861,231.993,242.91,255.287,240.38,246.682,229.914,225.865,243.639,235.742,254.886,257.084,238.582,214.632,241.035,5.94354,7.08213,6.42295,5.02046,6.40828,5.83262,5.79808,6.14459,7.39517,5.45146,6.69862,6.04733,6.13858,6.85588,5.39694,5.61165,6.35835,5.73653,7.03261,5.92054,6.48249,5.7877,5.48153,6.06196,7.01013,6.50089,6.09123,5.52398,5.61025,6.16039,243.045,6.14165,39.6303,177.981,0.473746,6.29526,13.3409,0.688292,107.929
-434.105,0.995859,0.400844,3,7,0,246.013,245.661,253.774,225.877,232.378,252.703,225.348,246.026,285.796,215.924,254.974,223.51,242.455,265.623,243.62,248.781,232.151,238.687,252.319,240.087,249.639,225.276,227.318,242.951,233.684,253.65,256.128,243.83,219.041,240.268,6.08192,6.95674,6.57867,5.24697,6.29163,5.68547,6.39593,6.52491,7.10543,5.44844,6.75398,6.0589,6.26809,6.78891,5.43629,5.77084,6.38774,5.35606,6.32691,6.12301,6.07813,6.03114,5.52828,5.8649,6.62805,6.43183,5.99488,5.71588,5.55366,5.78189,245.839,6.07351,32.0376,180.049,0.225593,5.66018,13.4182,0.474966,112.222
-431.817,0.834497,0.400844,3,7,0,243.164,247.598,249.758,230.39,230.496,255.219,227.456,247.208,286.197,218.894,258.092,224.348,240.557,268.118,243.016,246.447,229.628,238.444,250.775,239.297,248.861,228.84,228.425,246.268,234.325,254.255,253.758,241.101,218.169,240.078,5.81962,6.92008,6.64628,5.453,6.53825,5.65924,6.16632,6.30907,7.00394,5.3297,6.862,6.05335,6.51158,6.70414,5.18533,6.21398,6.26967,5.73264,6.47767,5.80788,6.02391,5.85815,5.41291,5.97995,7.0018,6.01807,6.17134,5.9293,5.92343,5.76417,243.789,6.05009,34.5794,189.764,0.304715,5.88043,13.7755,0.55201,110.687
-436.549,0.88711,0.400844,3,7,0,237.623,246.508,252.855,235.584,232.865,244.311,230.39,249.089,279.29,222.134,258.283,233.924,242.768,266.291,243.51,245.845,235.292,241.404,256.481,243.869,248.06,222.295,234.068,245.878,234.253,253.949,255.23,246.084,220.224,241.577,6.27493,7.14698,6.31053,5.46564,6.66889,6.57781,5.94185,6.52863,6.94186,6.43887,6.69838,6.18788,5.91372,6.7074,5.89843,5.68304,6.20366,5.89009,6.49471,6.47729,6.72735,6.03374,6.08086,5.82833,6.68502,6.99926,5.60016,5.87854,5.36586,6.57426,242.81,6.28269,39.8453,146.291,0.181237,6.31232,12.0951,0.42572,104.591
-432.04,0.984771,0.400844,3,7,0,237.299,246.014,255.398,235.545,231.891,243.185,227.308,247.871,280.632,221.328,256.706,234.298,243.15,265.803,241.953,246.355,229.942,240.138,256.782,241.939,246.383,220.867,229.361,241.8,235.064,254.756,257.613,244.855,219.88,241.015,5.97655,7.11849,6.41913,5.31168,6.43191,6.32928,6.12135,6.2396,7.02129,6.3375,6.65749,6.40094,6.06474,6.6801,5.71617,5.84045,6.48437,5.70542,6.42923,6.48824,6.54369,5.83484,5.87158,5.78917,7.17656,6.80814,5.60161,6.02773,5.37086,6.29033,240.357,6.25854,37.4622,126.744,0.219372,6.12064,11.2581,0.468372,102.669
-433.251,0.824442,0.400844,3,7,0,243.34,248.073,250.45,230.138,231.778,255.404,229.508,248.742,283.071,218.908,259.531,223.953,242.69,270.179,243.372,242.252,234.82,240.88,248.178,240.291,250.833,227.949,226.459,248.708,233.826,252.302,251.351,241.05,218.261,243.447,6.00461,7.17583,6.74531,5.25743,6.26548,5.88102,5.81683,6.91301,7.19917,5.28685,6.98597,5.93634,6.41873,6.70243,5.26376,5.89884,5.95909,5.99399,6.45623,5.73291,6.3634,5.99275,5.57202,6.00305,6.74715,6.40644,6.15004,5.67201,6.08894,6.06087,244.546,6.19917,36.2827,229.18,0.32628,6.02351,15.1387,0.571209,108.164
-434.609,0.857686,0.400844,3,7,0,238.463,256.186,252.985,231.741,232.13,243.431,228.401,249.955,287.274,219.451,259.652,229.887,240.678,265.875,242.125,245.098,231.086,240.216,256.206,239.681,244.511,222.567,227.452,241.674,234.016,258.859,255.648,246.493,220.095,242.73,5.73473,7.17037,6.40409,5.14984,6.95262,6.19576,6.10988,5.90612,7.01456,5.99047,6.49214,6.19347,6.04515,6.83453,5.26344,5.745,6.19511,6.14566,6.52724,6.21007,6.42851,5.74101,5.64842,5.75932,6.86331,6.7346,5.52224,5.97323,5.51934,5.87355,239.197,6.21403,32.2993,202.564,0.275214,5.68325,14.2325,0.524609,102.489
-439.192,0.801195,0.400844,3,7,0,239.714,250.267,250.713,227.847,234.542,250.056,231.202,251.548,282.922,225.934,260.421,227.547,243.996,263.852,241.567,247.273,233.361,240.178,251.249,239.785,247.853,223.149,227.144,245.607,238.944,254.525,255.592,243.419,220.583,242.104,5.96568,7.47406,6.3106,5.00122,6.7098,6.37864,5.62859,6.71592,7.1314,5.66224,6.89829,5.80992,6.02483,6.67225,5.5365,5.71735,6.05764,6.01515,6.77661,6.2282,6.89061,6.22801,5.14446,6.05298,7.2656,6.47378,6.23061,5.86096,5.48475,6.03993,242.515,6.10023,32.3458,289.413,0.251535,5.68734,17.0121,0.501533,108.31
-437.201,0.949638,0.400844,3,7,0,239.327,246.161,253.749,234.354,229.586,250.007,228.65,245.195,282.874,212.65,255.259,227.391,240.682,270.809,243.923,240.765,230.234,241.449,252.909,242.361,249.906,227.54,231.733,244.49,229.444,253.334,253.249,242.975,216.748,239.408,6.0966,6.95423,6.88009,5.19512,6.65976,6.09424,6.20191,6.55456,6.90402,5.90444,6.91131,6.46168,6.22915,6.81194,5.28117,5.81481,6.14436,5.58458,6.37257,5.96216,5.78856,5.47718,5.87443,5.73421,6.86356,6.51023,5.52551,5.67391,5.35172,6.39056,241.689,6.22967,37.621,117.367,0.646995,6.1336,10.8336,0.80436,104.636
-436.991,0.832273,0.400844,3,7,0,240.032,246.447,253.975,232.258,227.232,247.83,231.713,245.892,282.833,218.315,255.33,231.559,244.429,269.257,243.969,241.877,228.523,237.792,250.262,241.108,250.817,224.969,230.459,243.854,232.218,256.857,251.63,246.291,218.182,241.997,6.31456,6.70761,6.38908,4.89906,6.40925,6.38325,5.89811,6.57525,7.07411,5.66446,7.03933,6.17571,6.15396,6.38825,5.35124,5.73186,5.92516,5.66242,6.55425,5.94682,6.06194,5.26021,5.9365,5.52186,7.0461,6.61783,5.63976,5.57343,5.28768,6.49523,243.233,6.21744,33.2221,198.908,0.654984,5.76386,14.1035,0.809311,106.45
-434.938,0.957953,0.400844,3,7,0,239.413,247.672,253.536,230.894,225.279,250.53,231.502,246.452,283.863,220.216,256.695,232.506,246.051,269.699,246.125,244.428,230.961,246.039,251.926,240.748,247.328,223.001,228.878,246.686,235.961,256.234,255.083,246.783,218.778,238.983,6.22377,6.65058,6.4872,4.99639,6.3857,6.06456,6.119,6.42042,7.19247,5.79048,6.96021,6.18894,6.18272,6.66709,5.29832,6.15754,6.07733,5.64443,6.43708,5.88761,6.43169,5.19897,6.01022,5.83584,6.98492,6.70362,5.75847,5.53297,5.67524,6.45388,241.129,6.32525,32.7501,179.738,0.613319,5.72277,13.4066,0.783147,101.973
-430.53,0.869029,0.400844,3,7,0,238.997,247.723,253.751,234.77,226.913,252.455,229.076,248.543,283.881,221.772,258.053,233.041,243.755,269.324,243.564,246.839,230.818,242.42,252.559,240.413,245.412,222.596,230.321,247.83,234.007,255.834,255.836,245.996,221.463,239.501,5.93616,7.05912,6.64813,5.12393,6.28509,6.26558,6.00951,6.38862,6.98697,5.84705,6.88135,6.0512,6.38855,6.64916,5.58906,6.28401,5.67006,6.16837,6.60501,5.74349,6.19621,5.47278,5.58942,5.6472,7.09585,6.44113,5.84199,6.00724,5.69921,6.33077,239.958,6.11584,33.965,145.775,0.373949,5.82795,12.0737,0.611513,105.409
-427.815,0.664615,0.400844,3,7,0,239.378,247.737,252.338,234.062,229.148,250.451,229.328,249.202,283.52,221.747,261.027,232.814,245.112,268.882,245.424,244.604,230.118,242.315,252.952,243.079,245.833,222.95,231.14,244.627,233.01,255.394,252.932,244.723,222.392,240.641,5.99215,7.10661,6.63497,5.14825,6.29402,6.46252,5.83703,6.39798,7.00697,5.96703,6.81389,6.05314,6.54101,6.67883,5.59605,6.18518,5.75835,6.08302,6.43668,5.7289,6.25115,5.42093,5.51482,5.68041,7.02006,6.31676,5.81682,5.94636,5.42209,6.08298,240.147,6.08829,33.3917,160.043,0.36331,5.77856,12.6508,0.602752,106.204
-428.82,0.995052,0.400844,3,7,0,241.085,252.473,249.843,231.52,233.611,251.28,228.335,246.002,280.423,219.605,255.822,225.932,242.908,268.885,239.431,248.999,233.825,239.378,252.539,246.8,247.885,227.069,230.283,245.29,237.068,255.051,258.384,242.149,215.78,239.657,6.11435,6.88048,6.45046,5.36742,6.08726,5.89557,5.80747,6.52295,7.03203,5.71114,6.71851,6.35241,6.61333,6.53113,5.55791,5.9784,5.98835,5.96643,6.49222,5.98678,6.89204,5.86765,5.84106,6.05218,6.87404,6.56098,5.92644,5.92286,5.58235,6.33523,247.041,6.11911,35.3876,162.535,0.171295,5.94875,12.7489,0.413878,112.421
-428.82,0.743268,0.400844,3,7,0,241.085,252.473,249.843,231.52,233.611,251.28,228.335,246.002,280.423,219.605,255.822,225.932,242.908,268.885,239.431,248.999,233.825,239.378,252.539,246.8,247.885,227.069,230.283,245.29,237.068,255.051,258.384,242.149,215.78,239.657,6.11435,6.88048,6.45046,5.36742,6.08726,5.89557,5.80747,6.52295,7.03203,5.71114,6.71851,6.35241,6.61333,6.53113,5.55791,5.9784,5.98835,5.96643,6.49222,5.98678,6.89204,5.86765,5.84106,6.05218,6.87404,6.56098,5.92644,5.92286,5.58235,6.33523,247.041,6.11911,35.3876,162.535,0.171295,5.94875,12.7489,0.413878,112.421
-430.524,0.816333,0.400844,3,7,0,243.194,252.543,247.95,229.967,230.707,250.333,229.276,250.514,280.453,218.437,256.091,226.151,242.237,267.502,242.923,247.736,235.34,239.166,251.673,244.33,248.221,226.104,228.888,245.46,232.681,254.525,255.913,240.264,215.129,241.795,6.18238,6.73872,6.52127,5.60479,6.21783,5.88377,5.79198,6.24442,7.05069,5.43274,6.92642,6.2213,6.43631,7.01821,5.51282,6.17124,6.17148,5.8277,6.39984,6.21586,6.72605,6.01291,6.13978,5.8183,7.07111,6.6373,6.0824,6.25492,5.32662,5.96693,244.838,6.23909,36.8587,165.203,0.163514,6.07114,12.8531,0.404369,107.578
-438.23,0.487433,0.400844,3,7,0,241.99,254.742,246.911,230.308,229.849,248.004,232.93,251.178,280.355,219.365,256.332,227.521,243.2,265.9,242.121,245.247,236.22,237.217,251.78,243.143,248.239,227.85,229.426,246.713,233.418,251.309,257.642,238.245,215.23,240.291,6.20122,6.79859,6.52906,5.6679,6.25568,5.74119,5.78077,6.2553,7.01683,5.33122,6.73605,6.27522,6.31956,6.75793,5.62321,6.11289,6.28073,5.65586,6.46764,6.49759,6.67552,5.96699,6.10848,5.90826,7.16253,6.62305,6.00549,6.18875,5.28121,6.12342,243.752,6.24458,37.4096,148.187,0.161944,6.11634,12.1732,0.402423,106.372
-443.491,0.720443,0.400844,3,7,0,242.804,244.957,243.743,233.634,231.362,248.608,227.639,248.599,286.658,216.992,258.797,228.628,242.537,266.796,245.054,241.589,231.019,243.136,254.157,245.756,249.622,226.928,227.976,245.261,232.045,258.443,250.223,240.936,216.741,240.632,5.79094,6.59268,6.44951,5.73524,6.68412,6.62981,6.1892,6.17341,6.51782,6.1728,6.61646,5.93711,6.21168,6.34215,5.28755,6.13404,6.38792,6.15009,5.88722,5.90883,6.1323,6.02926,5.7784,6.11111,6.1257,6.19637,5.59627,5.85337,6.31136,5.99023,243.965,6.18563,52.4645,236.313,0.134453,7.24324,15.3725,0.366678,107.882
-442.271,0.903265,0.400844,3,7,0,247.644,247.314,250.479,234.401,234.554,246.14,232.479,243.784,287.027,217.7,255.663,228.898,242.576,265.007,247.554,243.205,228.821,245.769,253.321,243.132,245.333,225.526,228.687,244,238.356,254.061,255.63,242.399,216.065,239.91,6.00927,6.94711,6.25693,5.77882,6.85588,5.95384,5.73473,6.32853,6.78193,6.00285,6.06462,5.83324,6.31749,6.55569,5.607,6.11604,6.40801,6.09901,6.25302,6.18175,6.30463,5.70672,6.13635,5.89263,6.71276,6.49269,6.09218,5.50487,6.25272,6.12699,242.245,6.16999,59.2039,179.876,0.103807,7.69441,13.4118,0.32219,106.505
