# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = rats_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = rats_4.data.R
# init = 2 (Default)
# random
#   seed = 1160071740
# output
#   file = rats_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,mu_alpha,mu_beta,sigmasq_y,sigmasq_alpha,sigmasq_beta,sigma_y,sigma_alpha,sigma_beta,alpha0
-431.754,0.999522,0.453951,3,7,0,239.024,250.382,251.73,226.616,229.941,251.976,227.181,245.701,284.873,217.754,258.063,228.904,240.526,267.628,241.417,244.933,233.062,233.325,253.645,242.124,248.572,227.123,229.571,246.557,237.393,256.86,261.169,242.825,217.978,242.686,5.79838,6.81648,6.5792,5.29362,6.5488,6.46005,5.80544,6.96733,6.83555,5.94141,6.74929,6.27712,6.29022,6.81202,5.72949,5.53342,6.44835,6.08659,6.15144,6.11377,6.59419,5.66131,5.84989,6.05453,6.79305,6.55713,5.94908,5.8871,5.65802,5.84043,238.775,6.24782,32.1396,207.213,0.211327,5.66918,14.3949,0.459703,101.323
-427.37,0.993533,0.453951,3,7,0,243.402,245.521,248.619,228.428,233.423,251.906,230.734,246.988,284.978,219.435,258.64,227.364,242.502,266.739,243.187,244.483,233.078,237.75,253.142,239.718,249.603,226.122,227.883,239.914,235.924,253.079,260.843,244.552,219.421,239.303,6.03988,6.7187,6.52427,5.00039,6.5157,6.29729,5.97504,6.72431,6.99503,5.88508,6.60995,6.22368,6.45753,6.73312,5.77955,5.69838,6.22748,5.67542,6.093,6.01105,6.60578,5.76332,5.60531,5.9831,6.74239,6.70921,6.01599,5.94634,5.53546,6.14926,239.998,6.29761,36.8155,177.672,0.244085,6.06758,13.3294,0.49405,101.45
-432.66,0.890038,0.453951,3,7,0,237.967,249.99,255.815,231.856,232.866,251.114,230.747,248.463,278.579,221.288,258.814,230.032,243.883,268.256,246.108,246.64,233.226,242.691,251.683,241.912,250.175,224.11,225.602,246.272,232.99,253.335,251.771,241.61,217.586,239.696,5.95188,7.06029,6.45899,5.7732,6.31186,5.78174,6.00581,6.092,6.90224,5.87272,7.01138,6.4257,5.98901,6.65325,5.14209,6.07941,5.89739,6.22818,6.31041,6.34301,6.30261,6.02753,6.15309,5.59087,7.05912,6.66335,5.85292,6.1559,5.8799,5.86976,238.278,6.06769,32.9842,270.415,0.153008,5.74319,16.4443,0.391162,104.789
-430.368,0.960987,0.453951,3,7,0,235.888,250.527,257.243,232.329,232.225,248.038,230.322,250.107,280.041,223.844,257.053,227.947,242.711,267.411,243.725,244.888,233.792,238.638,251.887,242.306,247.444,224.701,223.598,243.717,233.721,254.101,254.028,241.293,215.58,241.409,6.09671,6.96827,6.38873,5.90916,6.25975,5.87549,5.87386,6.50567,6.92346,5.64838,6.90471,6.26266,6.1928,6.68437,5.26217,6.06218,6.08826,6.17207,6.27561,5.60355,6.4538,6.15079,5.97505,5.61096,7.19413,6.67585,5.68967,6.11501,5.74427,5.9294,242.592,6.207,30.9575,256.229,0.147245,5.56395,16.0072,0.383725,106.038
-439.682,0.674199,0.453951,3,7,0,244.705,244.979,247.493,232.258,231.073,251.714,227.795,246.388,287.693,213.925,260.765,228.296,242.388,270.49,241.789,246.285,230.599,242.873,255.996,241.286,250.156,225.864,235.724,247.097,235.753,253.724,255.078,245.11,220.426,241.279,6.05147,7.21655,6.60803,4.76956,6.92748,6.51911,6.05876,6.28407,7.43854,6.06487,6.67257,5.97798,6.17262,6.67891,5.53776,5.82713,6.40534,5.51066,6.54998,6.58941,6.41199,5.59131,5.50418,6.23881,6.6264,6.438,6.12121,5.58287,5.6227,6.3527,243.001,6.17649,44.5963,159.223,0.238345,6.67805,12.6183,0.488205,107.118
-436.078,0.996916,0.453951,3,7,0,245.203,246.992,252.038,231.753,231.831,255.443,232.966,244.182,285.792,222.721,255.57,228.673,247.167,269.26,241.831,247.472,235.329,239.742,250.772,239.978,248.259,225.951,231.678,248.15,235.044,257.049,255.493,246.67,218.758,241.904,5.79151,7.20976,6.55701,5.19379,6.79958,6.34499,6.15022,6.6624,7.06058,6.00793,6.73679,5.7651,6.09116,6.82074,5.48209,5.63727,6.46082,5.33066,6.82877,6.40433,6.34629,5.59838,5.47443,5.65954,6.60155,6.88619,6.04979,5.76809,5.55533,6.03453,244.687,6.15955,33.3151,155.538,0.420789,5.77192,12.4715,0.648683,109.177
-434.203,1,0.453951,3,7,0,245.255,247.698,249.564,231.989,233.515,251.783,235.668,248.023,284.539,221.222,253.331,228.871,248.327,268.898,243.402,247.685,233.841,239.532,251.889,244.153,251.972,225.444,230.216,245.632,236.599,255.483,250.238,241.689,217.804,242.317,5.96336,7.19387,6.26993,5.17443,6.97162,6.50018,6.31101,6.61658,7.08988,6.15908,6.6033,6.11378,6.01855,6.66701,5.33737,5.89133,6.42323,5.4046,6.81583,6.39676,6.53366,5.98688,5.73158,5.83929,6.72883,6.82837,5.7443,5.63931,5.55699,6.20873,243.326,6.29866,36.4673,136.328,0.280472,6.03881,11.6759,0.529596,104.755
-437.28,0.762403,0.453951,3,7,0,245.236,245.09,255.115,231.152,230.923,254.601,232.798,249.22,281.673,220.934,255.184,228.331,247.592,267.545,244.378,245.52,231.906,239.032,250.462,245.605,248.754,225.908,233.322,247.108,235.415,252.04,250.955,244.285,218.083,238.323,5.75033,7.14548,6.1809,5.56197,6.80008,6.71488,5.9906,6.257,6.82119,5.79138,6.85671,6.21636,6.41578,6.39592,5.16013,6.05911,6.4485,5.79277,6.82785,5.89932,6.57923,6.13457,5.84041,5.73414,7.17774,6.45433,5.45056,5.87412,5.65714,6.19289,243.112,6.13668,36.0568,108.255,0.203078,6.00473,10.4045,0.450642,108.105
-438.379,0.738889,0.453951,3,7,0,243.775,245.491,253.044,234.512,232.893,254.531,228.295,249.558,280.788,219.373,258.169,231.295,244.042,267.637,242.8,248.993,233.222,239.269,250.31,248.255,248.556,220.931,231.397,246.205,236.391,250.245,244.74,244.92,220.168,238.344,5.73555,6.77805,6.2642,5.36156,6.97801,6.21525,5.74052,6.29746,7.22746,5.80943,6.86853,5.99433,6.13244,6.30109,5.59263,5.59564,6.46762,5.67276,6.62258,6.27383,6.27993,5.7392,5.80166,5.93274,6.77212,6.40495,5.98278,5.65722,5.84731,6.13934,240.437,6.11381,32.7854,140.723,0.235704,5.72585,11.8627,0.485494,105.933
-434.623,1,0.453951,3,7,0,234.505,250.832,251.736,231.305,230.736,243.278,227.045,245.698,286.553,217.26,255.67,225.494,240.479,267.604,243.665,242.916,232.038,240.038,253.674,238.163,245.665,227.848,224.673,240.511,233.351,253.703,261.454,239.133,218.667,241.599,6.00086,7.36195,6.35755,5.37696,6.08919,6.19492,6.17799,6.29524,6.69045,5.80506,6.69949,6.39126,6.14674,6.83745,5.5083,6.05899,5.92459,5.94127,6.20352,5.77682,6.5456,5.94673,5.80075,5.91082,6.98651,6.87206,5.90309,6.06566,5.93202,6.25643,243.603,6.17405,39.0217,227.033,0.205152,6.24674,15.0676,0.452938,107.774
-450.717,0.553653,0.453951,3,7,0,248.629,247.198,257.03,231.289,233.928,254.327,226.719,248.103,280.425,224.019,263.127,228.869,241.587,267.623,238.565,249.678,230.212,236.712,254.924,243.203,254.766,225.001,231.949,247.899,232.322,256.998,249.446,250.671,216.131,240.774,6.31541,7.21235,6.25544,5.28993,6.51544,6.1988,5.71964,6.31276,7.36598,6.00721,6.88911,5.72763,6.17139,6.77631,5.44217,5.86693,6.4562,5.40594,6.66465,6.4556,6.43694,5.43663,5.93786,5.69689,7.04194,6.44703,6.22066,5.77011,5.2552,6.04911,246.502,6.23601,34.7247,300.647,0.466401,5.89277,17.3392,0.682936,109.31
-452.03,1,0.453951,3,7,0,250.04,245.301,256.063,231.363,233.958,252.428,227.226,248.34,281.44,221.998,263.01,229.594,241.315,268.823,237.18,249.659,229.157,237.766,256.771,242.913,255.473,226.413,234.443,245.931,233.094,255.242,250.625,251.285,217.09,241.464,6.37566,7.16777,6.4338,5.3725,6.55936,6.19566,5.59988,6.1798,7.18113,5.94907,7.02104,5.58056,6.17817,6.81689,5.3484,5.90084,6.52606,5.31037,6.60737,6.47623,6.42974,5.47373,5.88339,5.65085,6.89494,6.43636,6.10193,5.82482,5.26788,6.08266,246.455,6.29695,37.7878,251.867,0.397187,6.14718,15.8703,0.630228,107.922
-431.53,1,0.453951,3,7,0,233.651,248.051,251.609,236.129,234.971,246.792,230.242,245.895,285.633,220.479,256.507,230.952,245.068,271.04,247.712,246.44,231.624,241.98,252.718,240.049,246.165,226.92,227.439,243.531,234.598,253.493,256.15,241.793,217.822,242.256,5.81609,7.31372,6.37864,4.925,6.57972,6.33548,6.19151,6.30562,6.99041,5.71357,6.54063,6.12113,6.03,6.86768,5.48302,6.08033,6.43753,6.34759,6.21683,5.68768,6.0638,6.17772,5.79488,6.14733,6.97585,6.73173,5.94202,5.62529,5.7291,6.08794,244.398,6.03775,37.5776,170.058,0.220914,6.13006,13.0406,0.470015,111.568
-432.297,0.716105,0.453951,3,7,0,233.667,248.139,251.251,235.834,233.734,245.332,231.323,248.278,284.74,219.67,256.272,231.868,246.313,269.535,245.273,243.847,229.548,242.446,253.774,239.446,244.869,226.682,229.571,242.646,233.583,254.531,256.404,243.619,216.204,241.869,5.95833,7.32952,6.24435,4.98402,6.60927,6.24006,6.10055,6.28119,7.02103,5.78886,6.55246,6.12135,5.90388,6.98587,5.49695,6.27203,6.4568,6.13633,6.23724,5.81128,6.18763,6.20094,6.03334,5.99728,6.97056,6.55831,5.89248,5.56846,5.62314,6.15978,247.303,6.10253,32.3271,135.284,0.229075,5.68569,11.6312,0.478617,113.048
-427.766,0.906989,0.453951,3,7,0,244.163,245.713,252.662,230.532,228.191,252.59,226.949,246.938,280.543,218.05,258.666,226.338,237.444,269.117,241.064,249.039,233.379,238.104,254.757,240.624,250.809,225.639,227.467,245.295,232.032,255.834,250.783,244.008,218.306,243.136,6.13649,7.01536,6.68477,5.61845,6.42619,6.17662,5.8241,6.44112,6.92492,5.75317,6.76018,6.17874,6.47987,6.31248,5.2132,5.47422,6.03522,5.81521,6.62561,6.22351,6.46439,5.60734,5.69324,5.80966,6.78291,6.37592,5.69545,5.93194,5.63722,6.25351,236.364,6.1994,37.9083,280.672,0.212683,6.15697,16.7533,0.461176,99.9776
-423.258,0.84532,0.453951,3,7,0,235.159,250.453,252.735,234.189,234.636,247.569,229.379,248.614,287.563,218.602,257.438,229.191,247.26,267.698,243.986,241.44,230.579,242.667,253.657,242.239,245.198,224.094,228.985,244.548,236.228,255.131,256.342,242.704,217.093,239.716,5.98122,7.24326,6.34453,4.9476,6.81014,6.36636,6.01515,6.3943,7.0455,5.9173,6.96679,6.04661,5.85246,6.93096,5.55075,6.22823,6.42561,5.81771,6.22907,5.92993,6.36704,6.03566,5.67873,5.88687,7.15417,6.7501,6.03244,5.66231,5.62492,5.90437,245.27,6.19026,32.2163,171.524,0.23863,5.67594,13.0967,0.488498,109.084
-435.341,0.639155,0.453951,3,7,0,235.945,247.556,250.565,233.362,233.362,249.755,227.138,245.964,288.941,221.244,262.192,228.93,245.841,267.045,247.271,244.346,234.595,240.554,253.919,243.923,249.367,220.532,228.764,246.908,235.704,257.966,252.066,243.301,219.211,241.942,5.66449,7.39111,6.57894,4.79409,6.71517,6.17673,6.05658,6.22267,6.95644,5.91349,7.03853,6.32797,6.0449,7.12172,5.39932,6.23864,6.60616,5.7991,6.30353,6.12729,5.94693,6.28382,5.8531,5.9187,7.06587,6.76058,5.93888,5.82516,5.63584,5.78142,246.324,6.15145,30.5262,242.504,0.460055,5.52505,15.5725,0.678274,110.992
-439.859,0.929547,0.453951,3,7,0,243.376,245.955,255.632,229.909,230.917,247.818,229.474,252.545,281.588,217.052,258.492,226.229,237.676,269.92,239.225,246.002,228.664,239.257,252.971,241.2,246.535,228.843,229.428,243.02,232.62,249.759,257.463,243.788,220.402,242.151,6.40946,7.03742,6.5362,5.64347,6.51336,6.23188,5.61626,6.74994,7.37077,5.70896,6.86197,5.68338,6.72637,6.48445,5.21731,5.4726,5.9203,5.86043,6.31023,6.18403,6.83216,5.42179,5.55731,5.82667,7.15913,6.63985,5.76418,6.28391,5.32999,6.32858,243.353,6.26378,33.0544,237.595,0.259094,5.74929,15.4141,0.509012,105.55
-443.501,0.927081,0.453951,3,7,0,237.888,248.28,251.74,234.293,237.335,253.289,229.571,247.853,286.854,223.101,260.817,226.731,245.426,264.576,241.175,243.416,232.997,240.286,253.08,241.285,249.319,222.995,224.38,243.596,233.357,257.585,252.163,242.855,213.736,247.959,5.79729,7.21857,6.74894,5.24399,6.30458,5.93418,5.93251,6.07207,6.94277,5.48429,6.74918,6.11376,5.7724,6.72982,5.47874,6.12281,6.24379,5.16594,6.45973,5.75151,6.262,5.65328,5.75841,6.33014,6.96201,6.48269,6.12451,5.63005,5.80213,6.27992,232.83,6.1733,34.531,304.689,0.393288,5.87631,17.4553,0.627127,97.0171
-437.151,0.89105,0.453951,3,7,0,243.911,249.522,252.678,229.94,230.292,248.457,229.423,246.665,284.706,216.097,257.689,227.735,241.703,267.884,245.675,244.31,228.697,238.123,254.522,241.242,247.831,225.349,227.379,246.252,237.356,251.758,258.254,242.475,216.289,240.645,5.82924,6.41816,6.87952,5.01987,6.42887,6.26493,5.45088,6.20569,7.23929,5.68455,6.96741,5.72077,6.45234,6.77865,5.11632,5.65025,6.29614,5.77672,6.18008,6.4053,6.29132,5.77268,5.40739,6.152,6.82981,6.67976,5.06702,6.15013,5.46732,6.16191,242.718,6.04607,35.3073,241.371,0.26923,5.942,15.5361,0.518873,109.705
-435.612,0.974518,0.453951,3,7,0,235.899,247.137,253.154,231.237,229.138,253.589,224.211,251.187,281.18,216.83,256.949,228.416,240.885,268.828,242.788,244.992,232.455,242.76,251.782,238.239,248.944,226.381,227.183,243.405,231.173,257.038,251.678,250.224,217.264,241.357,5.70806,7.59377,6.30149,5.13333,6.28507,5.87388,6.1923,6.38638,7.39423,5.89015,6.86669,6.44695,6.12587,6.62685,5.15917,5.77458,6.44748,5.68739,6.59086,5.68778,6.16425,5.9951,5.83515,5.70757,7.07393,6.60898,6.40228,5.90391,5.49292,6.1347,243.644,6.08718,27.8665,172.631,0.449579,5.27887,13.1389,0.670507,109.726
-431.746,0.95595,0.453951,3,7,0,235.764,246.501,252.783,231.004,229.103,252.212,224.757,248.081,280.233,216.049,259.973,228.248,239.838,269.841,242.43,244.042,230.703,242.505,253.404,238.799,249.355,225.967,227.917,243.53,230.928,256.097,252.467,249.737,217.567,240.908,5.74062,7.63153,6.55691,5.07593,6.38004,6.00516,6.16234,6.47392,7.20308,6.03419,6.95556,6.42743,5.96799,6.64453,5.28278,5.65074,6.41567,5.81932,6.51792,5.55446,6.25651,6.11937,6.02306,5.77728,6.86984,6.52662,6.21653,5.59597,5.65524,6.1362,243.153,6.09074,29.6487,185.642,0.4055,5.44507,13.6251,0.636789,109.157
-432.004,0.996355,0.453951,3,7,0,242.515,249.106,254.639,232.84,231.014,251.33,229.31,250.575,287.066,215.616,256.002,228.221,245.066,271.29,243.178,248.899,233.469,238.425,254.117,241.822,252.675,227.436,228.571,246.07,235.17,252.625,259.707,242.205,215.961,240.74,6.33406,7.24296,6.33336,5.40097,6.88848,6.15792,5.7311,6.2823,7.20802,6.07469,6.45865,6.11569,6.22833,7.14648,5.55537,6.0908,6.07,5.59401,6.21804,6.16779,6.54643,5.48501,5.93037,5.72475,7.09338,6.40907,5.78981,6.30644,5.39247,6.40476,240.624,6.38188,35.6681,253.444,0.230635,5.97228,15.9199,0.480245,100.223
-433.987,0.88533,0.453951,3,7,0,237.662,246.367,250.258,230.806,232.033,247.226,228.548,247.29,278.908,223.012,260.075,227.794,241.512,265.499,242.014,241.403,232.287,240.928,253.437,241.223,244.141,224.334,228.761,245.483,233.442,255.843,249.262,242.985,219.867,241.613,5.77325,6.99301,6.69091,5.1442,6.27553,6.30438,6.07186,6.57002,6.79174,5.60791,7.16116,6.12544,6.11581,6.13307,5.18507,6.04755,6.44517,6.08369,6.57943,5.67345,6.38905,6.15234,5.51392,6.05246,6.74893,6.72015,5.76998,5.37394,5.96308,5.79119,244.466,6.10566,44.2903,184.621,0.264871,6.6551,13.5875,0.514656,110.141
-438.801,0.761546,0.453951,3,7,0,240.591,250.481,254.7,232.794,230.34,251.724,227.409,249.87,289.134,214.585,256.907,230.44,244.938,268.521,244.076,249.676,232.246,241.076,254.87,240.366,253.057,226.051,229.019,242.013,232.117,251.67,258.68,244.933,217.696,242.804,6.21524,7.36206,6.6342,5.48741,6.79843,6.11523,6.03194,6.43352,7.53799,5.93409,6.81562,6.36637,6.09179,7.22761,5.39792,5.78902,6.46367,5.77401,6.06068,6.42679,6.21084,5.32911,6.04814,5.51167,7.27799,6.24538,5.92781,6.16117,5.38006,6.28829,240.923,6.38985,28.5523,200.896,0.513361,5.34344,14.1738,0.716492,100.346
-435.033,0.716742,0.453951,3,7,0,240.698,251.945,253.452,232.208,231.866,253.61,226.986,250.11,287.985,214.077,257.356,231.67,245.024,269.374,241.623,250.143,231.508,239.364,257.514,241.854,251.808,224.255,229.289,242.315,233.748,250.607,257.12,245.809,215.731,242.624,6.17938,7.22279,6.70367,5.1611,6.92083,6.27915,6.17029,6.51341,7.50445,5.89879,6.65828,6.17849,6.17665,7.21705,5.30708,5.83631,6.21671,5.81257,5.97955,6.11345,6.291,5.44924,6.02834,5.72769,7.31538,6.34247,6.04046,6.05065,5.39878,6.15233,241.729,6.36131,31.4033,167.757,0.433421,5.60387,12.9521,0.658347,101.78
-437.565,0.755737,0.453951,3,7,0,244.039,248.388,256.168,234.636,235.998,247.811,230.388,253.737,285.06,219.059,257.607,228.347,236.363,269.69,242.882,247.315,232.908,236.524,249.725,242.805,246.204,225.207,225.736,247.574,232.456,252.211,253.741,244.782,217.107,241.09,5.99233,7.15963,6.9816,5.67757,6.41771,6.43449,5.81832,5.74629,7.21175,5.66287,6.66667,6.41529,6.40187,6.93562,5.41191,5.82511,6.33622,5.47574,6.3014,6.49115,6.31167,5.56781,5.85837,5.93677,6.87736,6.32549,5.67668,5.95781,5.88561,6.0967,240.965,6.20176,31.7532,222.376,0.193729,5.635,14.9123,0.440147,104.526
-442.855,0.906123,0.453951,3,7,0,237.332,247.491,249.975,230.837,225.929,250.889,227.438,243.176,284.472,218.169,258.717,230.735,250.249,265.57,242.887,240.627,231.055,243.45,256.717,241.246,250.26,223.711,229.665,243.416,233.329,257.02,252.521,241.786,220.251,239.79,6.1379,6.98578,5.95117,4.87824,6.59891,5.87251,6.123,7.11236,6.93317,6.12149,7.1358,5.75573,5.92525,6.44878,5.34785,5.89525,6.15799,6.12029,6.41168,5.50735,6.28286,6.19593,5.70225,6.15327,6.90645,6.65443,6.25833,5.51626,5.70319,6.09759,243.024,6.15994,37.5502,200.466,0.310289,6.12782,14.1586,0.557036,107.505
-442.634,0.989841,0.453951,3,7,0,238.913,249.589,257.201,233.191,233.886,248.845,230.311,252.822,285.183,219.955,257.244,227.242,240.044,265.907,243.988,250.395,234.834,237.992,249.995,239.79,247.947,228.747,229.865,247.607,235.984,250.555,257.319,242.688,215.061,246.669,5.60128,7.34691,6.58412,5.40198,6.80774,6.27768,5.95342,5.94323,7.18113,5.97008,6.35116,6.796,6.34073,7.0069,5.07492,5.85556,6.41956,5.87048,6.32786,6.56296,6.35336,5.55698,5.56364,5.61195,7.21307,6.23573,5.3687,6.03788,5.65216,6.00639,241.856,6.10078,36.116,181.859,0.332527,6.00966,13.4855,0.576652,107.639
-435.331,0.93865,0.453951,3,7,0,239.692,249.61,256.344,236.66,230.591,248.612,228.325,248.652,284.41,221.73,259.56,223.81,239.193,262.242,244.763,249.015,235.022,241.758,249.632,240.574,250.942,224.472,226.873,246.66,231.04,253.424,256.272,245.693,216.488,246.062,5.99482,7.2165,6.5642,5.11492,6.78772,6.20124,6.10415,6.11075,6.86825,6.10276,6.47743,6.24637,6.08491,6.39098,5.20534,5.92108,5.96137,5.72754,6.38429,6.29579,6.5831,5.81601,5.54661,5.61431,7.02069,6.22449,5.40257,5.61372,6.00353,5.85063,240.582,6.06176,38.418,226.695,0.319594,6.19823,15.0564,0.565326,107.223
-434.041,0.963196,0.453951,3,7,0,240.471,248.815,253.091,234.309,234.357,247.244,228.019,245.394,283.926,222.794,261.385,227.618,239.236,265.214,245.963,246.21,234.683,241.551,252.206,240.571,252.978,220.329,228.771,245.943,230.68,249.489,255.548,242.117,219.063,245.143,6.06403,6.9265,6.52908,5.07726,7.1044,5.79251,6.29216,6.46598,6.60793,6.03881,6.46011,6.39622,6.00773,6.62661,5.39374,5.76955,6.09182,5.60671,6.50223,6.0579,6.54035,5.70137,5.43168,5.56085,6.97488,6.31993,5.73391,5.85189,5.57692,5.92194,239.546,6.0393,35.2808,185.919,0.199803,5.93976,13.6352,0.446993,106.682
-441.003,0.518359,0.453951,3,7,0,240.178,243.886,254.679,233.176,226.932,250.753,229.522,253.507,283.48,219.639,257.21,230.146,244.888,267.08,244.099,247.575,233.688,243.904,255.908,241.42,249.345,223.958,222.732,246.553,237.385,256.099,256.564,239.64,220.646,238.659,5.72827,7.34166,6.45099,5.69904,6.37372,6.03556,5.71034,6.4166,7.36238,5.43152,7.05645,5.71407,6.156,6.68215,5.77339,5.82722,6.05114,6.26431,6.00805,5.76535,6.47738,5.94404,5.97126,6.06504,7.18982,6.55741,5.86087,5.90724,5.36451,6.35052,250.42,6.03832,33.3412,251.998,0.387473,5.77419,15.8744,0.622473,117.577
-443.034,0.795784,0.453951,3,7,0,242,246.43,253.775,230.778,227.494,250.048,227.149,253.851,281.958,218.604,257.905,229.165,247.143,268.059,244.356,248.84,231.117,244.182,258.392,241.176,250.733,222.353,222.908,244.369,238.306,257.11,257.103,239.102,219.542,240.652,5.66175,7.38924,6.59728,5.62503,6.19606,5.88408,5.85824,6.35735,7.43142,5.45547,6.94142,5.87998,6.06329,6.69966,5.65308,5.78838,6.13531,6.1455,6.03277,6.02679,6.30845,5.97043,5.82231,5.92399,7.1936,6.61917,5.85279,6.13831,5.28039,6.45161,251.01,6.04436,32.4583,264.396,0.360386,5.69722,16.2603,0.600321,118.034
-445.825,0.940309,0.453951,3,7,0,242.735,248.865,252.455,229.993,229.685,248.461,227.686,250.226,281.287,214.108,262.59,228.844,244.442,269.278,240.731,250.134,229.774,244.284,256.581,242.838,248.666,221.626,222.867,245.153,235.624,256.936,253.363,241.869,219.735,237.635,5.89789,7.892,6.35529,5.52349,6.01207,5.85276,5.84062,6.54043,7.38992,5.2814,6.94109,6.12318,5.89313,6.77191,5.23641,5.94244,6.48854,5.98335,6.26017,6.0742,6.15195,5.72419,6.2477,5.80186,6.65666,6.35543,5.76865,6.01873,5.46294,6.30042,247.764,6.07214,30.4412,353.523,0.330708,5.51736,18.8022,0.575072,114.177
-427.151,0.991581,0.453951,3,7,0,239.642,247.327,252.037,233.019,230.801,249.24,226.635,248.83,281.472,216.918,259.356,229.603,244.398,269.994,240.781,248.703,230.317,239.003,253.342,243.778,253.133,223.024,228.316,247.834,234.841,256.808,255.171,240.453,219.171,239.636,5.80551,7.28145,6.57614,5.10441,6.32382,6.19114,5.91268,6.60218,7.5022,5.52325,6.79392,5.96966,5.98316,6.68918,5.31131,5.57694,6.35594,5.91177,6.11,5.99683,6.38702,5.59404,6.20343,5.70965,6.85785,6.56376,5.95228,6.26632,5.52722,6.27861,248.179,6.21364,31.8638,236.266,0.43947,5.6448,15.3709,0.662925,111.479
-427.151,0.470632,0.453951,3,7,0,239.642,247.327,252.037,233.019,230.801,249.24,226.635,248.83,281.472,216.918,259.356,229.603,244.398,269.994,240.781,248.703,230.317,239.003,253.342,243.778,253.133,223.024,228.316,247.834,234.841,256.808,255.171,240.453,219.171,239.636,5.80551,7.28145,6.57614,5.10441,6.32382,6.19114,5.91268,6.60218,7.5022,5.52325,6.79392,5.96966,5.98316,6.68918,5.31131,5.57694,6.35594,5.91177,6.11,5.99683,6.38702,5.59404,6.20343,5.70965,6.85785,6.56376,5.95228,6.26632,5.52722,6.27861,248.179,6.21364,31.8638,236.266,0.43947,5.6448,15.3709,0.662925,111.479
-433.646,0.429262,0.453951,3,7,0,238.285,248.932,252.37,231.562,229.013,251.798,225.931,249.87,279.724,218.236,258.797,231.063,243.181,270.285,242.625,249.403,228.23,239.052,255.439,242.56,254.416,223.049,228.075,250.926,232.307,254.289,254.732,242.811,218.826,239.566,5.65548,7.15338,6.60514,5.20784,6.20375,6.20971,5.87646,6.54579,7.48522,5.56562,6.70397,5.92508,6.03203,6.76592,5.22784,5.62702,6.44568,5.82101,6.1977,6.00342,6.3958,5.43738,5.92454,5.9196,6.94214,6.72227,5.98369,6.21522,5.44644,6.21435,248.375,6.20125,25.3308,300.042,0.382109,5.03297,17.3217,0.618149,111.948
-427.844,0.664088,0.453951,3,7,0,240.35,250.419,252.786,232.829,231.836,253.33,227.117,243.959,285.795,217.081,259.47,230.749,242.643,272.873,240.111,248.965,232.148,246.042,253.922,238.9,249.286,225.522,227.874,247.172,234.601,254.031,252.228,246.838,218.347,239.956,5.77491,7.34296,6.74675,5.00432,6.71065,6.0524,6.15371,6.43725,7.04117,5.6272,6.63195,6.13656,6.25094,6.85845,5.23071,5.81074,6.3363,5.82276,6.70721,5.71323,6.46841,5.61111,5.51413,5.86951,6.57515,6.44205,5.95772,5.98041,5.31689,6.03489,245.498,6.22229,28.3026,283.946,0.300907,5.32002,16.8507,0.54855,108.607
-440.613,0.599558,0.453951,3,7,0,239.022,246.194,251.757,234.82,231.383,246.937,229.698,248.846,285.789,215.495,255.547,226.61,239.687,265.332,244.202,247.528,235.088,237.163,251.252,240.197,248.363,226.568,227.432,245.647,234.165,254.877,257.243,236.606,212.971,244.903,6.10087,6.90373,6.40587,5.73915,6.0427,6.16552,6.02528,6.97834,7.14727,5.83371,6.67138,6.0132,6.7842,6.31404,5.66343,5.86269,6.15375,5.55482,6.40679,6.6244,6.39498,6.10062,5.74441,5.77738,7.38452,6.75208,5.67313,5.91995,5.98727,6.34672,245.742,6.18788,38.1923,215.567,0.221944,6.17999,14.6822,0.471109,109.608
