# stan_version_major = 2
# stan_version_minor = 5
# stan_version_patch = 0
# model = rats_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = rats_3.data.R
# init = 2 (Default)
# random
#   seed = 1160071740
# output
#   file = rats_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,beta.29,beta.30,mu_alpha,mu_beta,sigmasq_y,sigmasq_alpha,sigmasq_beta,sigma_y,sigma_alpha,sigma_beta,alpha0
-438.995,0.969618,0.415723,3,7,0,239.913,249.087,254.527,232.804,236.237,250.869,222.268,244.01,282.753,220.855,259.232,228.833,240.46,264.369,244.381,241.202,233.035,242.553,252.468,239.263,248.753,227.116,226.37,242.229,231.384,253.648,256.082,247.023,212.519,245.574,5.74196,7.51176,6.3017,5.45683,6.24894,6.22312,5.94626,5.95447,7.07985,5.85331,7.09,6.29592,6.01217,6.60601,5.71033,5.41769,6.04361,6.06282,6.32228,6.15087,6.38252,5.73962,5.7303,5.69458,7.10613,6.48324,6.19604,5.90388,5.84127,6.2545,237.286,6.32866,37.8547,205.165,0.31799,6.15262,14.3236,0.563906,98.0555
-432.731,0.99227,0.415723,3,7,0,240.243,246.859,251.828,231.035,228.646,251.086,234.9,252.712,284.166,216.804,257.357,229.873,243.366,272.598,239.672,246.906,234.222,236.274,255.541,245.706,247.935,225.157,231.125,246.656,235.659,254.866,252.841,240.651,219.743,238.376,6.32682,6.65642,6.60961,5.29913,6.9373,5.97376,5.92983,6.47427,6.94353,5.90174,6.50244,5.96765,6.1919,6.96923,5.25475,6.36821,6.17536,5.83545,6.54743,5.85429,6.22905,6.09117,5.8393,6.13429,6.71585,6.62284,5.68889,5.69215,5.58524,5.92996,248.963,6.08559,35.7982,231.496,0.187775,5.98316,15.215,0.43333,115.08
-431.087,0.852757,0.415723,3,7,0,240.165,248.493,251.998,229.158,228.229,250.069,231.553,250.889,285.528,216.952,256.395,230.398,244.374,273.147,240.576,248.054,233.93,236.746,253.327,243.624,247.289,224.845,229.621,246.245,236.2,253.037,251.397,242.298,218.309,237.681,6.1208,6.68736,6.59405,5.23283,6.88049,6.07599,5.91257,6.50112,6.90359,6.04631,6.3922,5.8686,6.20142,6.88591,5.08493,6.28897,6.08956,5.8138,6.60391,5.78941,6.37186,6.11998,5.93136,6.17587,6.59553,6.71641,5.61683,5.68741,5.67021,6.06518,247.883,6.10537,37.3873,202.012,0.197896,6.11452,14.2131,0.444855,113.565
-431.287,0.820277,0.415723,3,7,0,241.387,245.607,257.08,231.255,233.952,249.821,231.321,246.682,285.37,214.313,259.557,228.899,243.445,264.243,240.168,247.67,234.144,235.669,257.456,244.512,249.051,225,227.483,243.167,232.833,254.835,259.235,241.095,213.343,242.805,6.32909,7.10185,6.34929,5.56054,6.44874,6.04022,5.84838,6.64491,7.10998,5.75761,6.88015,6.18586,6.21459,6.57276,5.65345,5.71844,6.64671,5.83798,6.26235,6.15808,6.18987,6.02072,5.31079,5.78715,6.70929,6.35702,6.06086,5.86817,5.34829,6.0541,239.702,6.20689,29.7866,307.261,0.199533,5.45771,17.5289,0.446692,103.151
-430.054,0.693142,0.415723,3,7,0,239.416,245.773,257.198,235.993,230.445,249.72,229.429,249.484,285.427,217.591,259.281,227.392,241.996,268.506,242.127,241.287,236.083,240.136,257.261,243.77,250.978,223.561,226.512,243.1,233.925,250.95,253.692,241.202,216.99,241.451,6.12014,6.99184,6.54828,5.05049,6.39224,5.65348,5.98744,6.53194,6.89823,5.60484,6.90921,6.10048,5.94158,6.7446,5.29425,5.78988,6.49053,6.00043,6.23922,5.89579,6.00505,6.35056,5.41004,5.69169,6.64969,6.63583,5.89382,5.71757,5.5051,6.29998,242.778,6.20427,31.0374,384.721,0.183224,5.57113,19.6143,0.428047,106.284
-435.169,0.716152,0.415723,3,7,0,240.446,250.023,247.475,228.714,232.439,249.826,228.344,246.871,281.794,221.255,257.662,228.462,242.986,269.509,243.602,249.82,227.696,240.752,250.14,239.566,246.228,227.807,231.558,247.322,234.742,257.525,255.146,244.637,217.807,242.354,5.95042,7.11424,6.45312,5.56182,6.71923,6.70859,5.95423,6.16497,7.20996,6.06714,6.67752,6.12442,6.38302,6.60121,5.47227,6.00542,6.0104,5.57065,6.54947,6.15184,6.89295,5.23086,6.0418,6.01886,7.20516,6.37724,5.82387,5.99759,5.7691,5.89567,242.926,6.19621,44.992,128.678,0.263039,6.70761,11.3436,0.512874,106.61
-436.795,0.706276,0.415723,3,7,0,240.896,250.635,248.327,230.111,229.664,250.183,227.286,247.6,283.435,220.855,257.697,227.47,245.095,269.918,242.88,252.632,228.322,239.418,249.771,240.423,246.074,227.13,229.026,245.102,234.349,255.099,256.152,243.474,217.294,241.91,5.91936,7.22505,6.36065,5.67635,6.61795,6.73774,6.1995,6.09984,7.37326,6.02559,6.64501,6.06583,6.49709,6.70535,5.52815,5.90297,6.01872,5.54068,6.63061,6.12165,6.75484,5.44884,6.12372,5.89376,7.07836,6.15036,5.86355,5.80017,5.88614,5.84349,242.489,6.12827,45.0496,141.996,0.285704,6.7119,11.9162,0.534513,107.667
-436.039,0.988856,0.415723,3,7,0,237.876,245.77,253.294,236.277,231.211,250.375,227.38,252.279,279.967,218.423,259.846,231.248,243.349,267.52,241,239.106,231.631,237.626,258.911,242.455,250.884,226.37,231.47,244.676,235.648,254.708,254.833,240.926,218.665,242.057,6.3572,6.77768,6.71677,5.07405,6.58044,5.98635,5.9875,6.58995,6.87596,5.47874,6.71548,6.39014,6.05493,6.80121,5.55764,5.82233,6.52366,5.55393,6.21947,6.35911,5.89125,6.26125,5.63458,6.12492,6.92535,6.63008,5.61315,5.81367,5.32695,6.50523,241.147,6.23737,28.6001,260.534,0.212461,5.34791,16.1411,0.460935,103.924
-431.252,1,0.415723,3,7,0,236.737,247.857,256.625,232.639,228.599,251.151,233.147,248.708,278.663,221.24,258.988,228.203,243.811,268.729,240.622,249.209,232.198,239.326,259.329,243.23,247.358,224.072,230.735,245.507,230.646,255.205,250.214,240.281,218.036,240.598,5.9811,7.27046,6.53061,5.20783,6.61826,6.19432,6.17353,6.46589,6.82713,6.25881,6.74505,6.3543,6.07535,6.57527,5.08163,5.98685,6.38488,5.86741,6.50212,6.28694,6.27788,6.06286,5.84946,6.04499,7.11277,6.20944,6.06706,5.8744,5.73409,6.71881,243.117,6.12449,33.9106,248.57,0.260941,5.82328,15.7661,0.510824,108.378
-427.136,0.843113,0.415723,3,7,0,239.527,246.525,251.334,230.31,234.317,248.146,227.593,246.7,285.63,220.42,261.515,228.999,240.218,268.606,244.825,242.472,234.725,240.388,252.8,240.287,247.34,226.82,230.111,247.12,236.205,254.472,254.753,243.86,217.555,242.448,6.11252,7.04682,6.00961,5.14093,6.0679,5.88209,5.6779,6.52178,7.01427,5.74528,6.57025,5.7442,6.32324,6.39262,5.74665,6.30498,6.01602,6.20896,6.18854,5.95748,6.45512,5.78744,5.62879,5.97381,6.93891,6.69614,5.88982,5.84825,5.48868,5.86505,242.227,6.20444,28.9442,203.94,0.164344,5.37998,14.2807,0.405394,105.73
-431.975,0.859106,0.415723,3,7,0,239.548,248.056,251.782,234.747,232.569,245.678,229.73,245.971,283.583,216.525,258.18,230.622,237.275,270.141,244.228,248.907,233.74,239.24,255.92,238.799,250.485,226.746,232.895,244.29,237.71,254.279,255.144,243.899,218.57,238.795,6.11384,7.07501,6.25066,5.51791,6.77863,6.2311,6.17371,6.83345,7.2256,5.70614,6.72024,6.09382,6.33741,6.98418,5.48079,6.10755,6.365,5.8263,6.02763,5.5475,6.73125,6.00504,5.70427,6.53722,6.63645,6.65047,5.94413,5.76251,5.61018,5.95342,243.188,6.12258,32.5189,243.949,0.207338,5.70254,15.6189,0.455344,108.491
-432.275,0.701899,0.415723,3,7,0,238.872,247.817,250.134,229.721,232.387,252.006,231.632,254.036,285.196,216.601,256.021,222.976,242.846,272.371,243.468,242.782,234.267,242.712,254.24,244.91,244.801,226.023,230.249,246.144,231.361,251.801,254.309,243.26,218.497,246.292,6.27086,6.89831,6.4616,5.50043,6.43064,6.4229,6.09993,6.34305,7.01863,6.1617,7.23529,6.10648,6.09246,6.54234,5.47743,5.50975,6.09452,6.03606,6.32343,6.19219,6.39771,5.75697,5.67497,5.57109,6.86721,6.19558,5.80413,6.11667,6.15591,6.27167,244.528,6.25917,33.3786,205.608,0.211801,5.77742,14.339,0.460219,106.826
-428.902,0.86771,0.415723,3,7,0,242.363,247.137,252.352,231.258,231.455,253.168,226.557,252.321,284.436,216.983,261.468,226.504,240.901,265.794,243.428,245.11,233.031,243.028,255.818,245.647,253.248,229.488,226.215,243.653,237.401,252.751,253.454,244.635,216.098,238.513,6.07888,6.8604,6.72375,5.47383,6.37462,5.9221,5.80404,6.42918,7.01461,6.00327,6.9872,6.01546,6.10699,6.79177,5.45059,5.75478,6.18718,5.8394,6.37178,5.95875,6.64515,5.71494,5.12834,6.11969,6.72368,6.97672,5.83198,6.20363,5.60526,6.15191,242.407,6.20486,37.7045,223.025,0.23295,6.1404,14.934,0.482649,105.9
-431.284,0.890143,0.415723,3,7,0,235.436,249.67,253.779,228.987,229.723,249.383,230.688,248.25,287.003,217.5,256.637,226.049,240.293,266.112,238.564,246.484,235.42,237.721,256.075,241.233,245.081,229.298,226.508,241.356,233.446,249.243,254.306,242.501,216.351,235.881,5.9763,7.3788,6.45531,5.05223,6.29921,6.25239,6.27548,6.28461,7.35074,5.88935,7.1949,6.07115,5.82815,6.68901,5.3854,5.9994,6.25298,5.89214,6.36894,5.81443,6.6204,5.62235,5.63356,5.93298,6.95455,6.59594,5.94169,6.12193,5.53333,6.51684,241.749,6.15072,32.7285,205.658,0.305524,5.72088,14.3408,0.552743,106.433
-441.966,0.668309,0.415723,3,7,0,239.633,250.922,252.533,228.427,237.506,246.536,228.464,247.759,285.684,219.921,259.282,231.69,237.835,270.861,241.592,240.939,236.395,240.199,248.666,245.983,247.396,226.309,225.996,248.195,234.54,252.553,255.457,239.966,215.195,239.964,6.05404,7.19984,6.53006,5.42594,6.55144,6.15645,5.85735,6.32984,6.67234,5.97628,7.13019,6.03768,5.41999,6.61944,5.82898,5.79201,6.08219,5.95569,6.64055,5.88338,6.29398,5.9095,6.02043,6.06197,6.93088,6.53386,5.61912,5.31056,5.41676,6.56604,242.751,6.23699,35.0812,167.431,0.170355,5.92293,12.9395,0.412741,105.537
-450.256,0.940505,0.415723,3,7,0,239.437,245.182,252.182,237.211,225.547,253.344,228.629,248.794,280.684,218.194,257.471,224.72,246.9,264.518,243.795,249.989,226.891,240.554,259.833,236.552,249.628,224.314,231.349,241.232,234.471,255.262,252.931,245.621,221.708,243.415,6.02935,6.82271,6.36863,5.0245,6.58387,6.15222,6.08632,6.49396,7.42934,5.72635,6.37956,6.17318,6.95418,6.7534,4.89294,6.0251,6.51021,5.71243,6.09839,6.19302,6.47455,5.75794,5.3923,5.75529,6.78386,6.52277,6.14488,6.37277,5.85522,5.59327,242.715,6.23643,48.7699,309.29,0.294934,6.98355,17.5866,0.543078,105.513
-438.26,0.989828,0.415723,3,7,0,235.969,248.485,251.88,236.459,225.927,249.356,227.264,247.073,282.244,219.828,250.939,229.206,241.152,260.159,239.341,243.909,233.562,238.386,252.849,237.758,250.09,222.388,227.823,245.952,232.48,253.778,258.774,242.326,221.362,241.784,5.86868,6.74749,6.3175,5.86442,6.61816,6.44417,6.29334,6.33057,7.27039,5.56452,6.52242,5.78482,6.38556,6.34519,5.59258,6.1397,6.2653,6.09014,6.32189,6.12992,6.34479,5.8191,5.58018,5.97855,6.9698,6.9108,6.00097,5.9127,5.4521,6.17928,241.515,6.07838,42.5332,173.075,0.203899,6.52175,13.1558,0.451551,107.791
-446.063,0.881752,0.415723,3,7,0,243.924,249.809,247.91,229.039,238.038,250.796,234.845,245.942,285.351,216.983,263.046,231.336,238.529,269.73,247.894,245.695,238.316,236.174,254.833,243.653,247.094,221.381,235.926,244.1,239.142,253.858,251.525,246.293,217.791,242.756,6.08695,7.11977,6.63655,5.54647,6.37593,6.28849,5.5957,6.52236,6.58645,6.19431,6.55378,6.18957,6.23084,6.61076,5.47281,5.70022,6.49588,6.17183,6.36788,5.82923,6.54581,5.8111,5.85796,5.93564,6.54726,6.41199,6.19656,5.72526,6.05487,6.49461,242.366,6.33308,45.728,205.395,0.129627,6.76225,14.3316,0.360037,103.038
-439.565,0.991889,0.415723,3,7,0,234.81,249.913,257.458,232.569,231.198,247.762,231.624,249.589,285.348,220.032,259.793,230.893,243.001,267.175,242.416,242.08,235.496,239.301,254.257,239.079,252.359,228.535,226.856,243.856,235.814,249.907,253.282,243.256,219.687,238.372,6.04722,6.86359,6.27562,5.64478,6.69736,6.17466,6.08011,6.61899,6.54296,5.95578,6.42129,6.58589,6.30457,6.92702,5.31691,6.2666,6.16436,5.55659,6.49154,6.29457,6.46451,6.18924,5.81743,6.25458,6.91898,6.52997,5.96971,5.47997,5.56579,5.97015,247.186,6.07846,47.9197,377.127,0.232922,6.9224,19.4198,0.48262,113.46
-439.036,0.908959,0.415723,3,7,0,239.34,246.289,255.321,231.513,233.854,245.871,226.317,245.654,283.533,216.206,260.042,230.767,242.483,267.554,243.164,244.21,231.985,243.044,253.784,244.682,246.474,226.029,233.117,249.122,230.338,254.207,253.141,243.916,219.286,241.96,5.95171,7.36105,6.64555,5.75178,6.51211,6.29017,6.28629,6.00487,7.25521,5.91909,6.88647,5.57799,5.72847,6.64978,5.63285,5.67771,6.30389,6.12142,6.27688,5.75939,6.37124,5.83991,5.9993,5.95803,6.84701,6.70364,5.66419,6.48517,5.22025,6.53235,244.375,6.35541,35.2728,178.162,0.195867,5.93909,13.3477,0.442568,104.556
-432.244,0.994296,0.415723,3,7,0,238.879,244.59,253.284,230.603,228.63,248.044,230.088,250.209,284.776,221.507,259.199,223.844,244.869,267.242,242.904,243.748,232.159,242.485,253.597,242.754,251.866,226.711,226.175,245.716,235.589,253.609,252.602,245.989,217.69,244.68,6.43471,6.82459,6.90459,5.03862,6.29051,6.23753,5.83496,6.55207,7.04223,5.91435,6.76418,6.08501,6.66014,6.496,5.33014,6.01341,6.04982,6.1696,5.8032,5.84093,6.27874,5.57383,5.57693,5.86862,6.82692,6.65948,5.78954,6.11881,5.58547,5.72818,243.468,6.09204,35.0577,287.812,0.3798,5.92095,16.965,0.616279,109.443
-440.876,0.850202,0.415723,3,7,0,239.822,246.689,252.681,229.837,232.457,248.371,232.906,248.289,287.886,220.352,258.906,224.005,242.815,268.305,243.708,242.966,231.178,240.706,250.666,244.125,251.767,225.47,226.786,243.924,235.146,250.95,253.12,247.648,216.241,244.023,6.43094,7.17867,7.16709,5.13138,6.44629,5.88668,5.77576,6.54782,6.98882,5.88203,6.73442,6.31476,6.60027,6.31972,5.44582,6.23692,6.14089,6.26382,5.91448,5.9796,6.00016,5.88845,5.54189,5.61065,6.84284,6.95225,5.71862,5.6555,5.63661,5.65672,244.671,6.13312,30.3864,273.871,0.197244,5.51238,16.5491,0.444122,109.743
-438.041,1,0.415723,3,7,0,235.252,253.156,254.107,234.316,229.231,247.099,226.818,244.33,285.425,218.719,257.339,232.979,244.657,264.418,243.973,247.45,230.021,241.704,252.94,238.521,249.919,226.806,225.475,244.773,233.504,252.771,250.943,241.396,216.669,237.749,5.86936,7.06768,6.52687,5.4274,6.58219,6.21555,5.88446,6.00078,7.17486,5.63459,6.57719,6.12894,6.10239,6.36035,5.5746,5.83339,6.14063,5.21024,6.07742,5.94179,6.44042,5.91676,5.89755,5.79484,7.02959,6.26137,6.24126,6.45671,5.31437,6.51889,241.328,6.1348,42.9337,168.58,0.284597,6.55238,12.9838,0.533477,106.362
-436.63,0.932035,0.415723,3,7,0,242.322,247.266,252.119,230.114,232.715,251.303,229.873,248.835,279.846,219.625,258.951,223.746,241.849,272.807,240.264,244.549,231.794,237.623,256.349,244.465,246.501,220.923,230.288,247.792,232.374,255.897,256.491,241.167,220.171,245.936,6.15051,6.93643,6.66118,5.51581,6.54027,5.95262,5.98311,6.90772,7.20498,6.14793,7.18036,6.2508,6.09667,7.01285,5.34753,6.26138,6.02275,6.05219,6.86568,6.26062,6.55948,5.96377,5.64977,6.10202,6.89712,7.08389,5.67845,5.60849,6.08214,5.91471,245.448,6.35082,30.2051,301.376,0.242648,5.49592,17.3602,0.492593,105.73
-431.285,0.946253,0.415723,3,7,0,240.642,249.892,250.88,231.954,234.117,248.361,227.103,246.872,279.099,217.267,261.091,221.123,241.738,270.863,244.465,246.807,230.999,241.932,256.563,243.539,247.682,223.526,229.28,247.971,233.808,253.61,253.243,241.72,221.519,245.572,5.97893,7.04044,6.61342,5.65578,6.95952,6.15938,6.04259,6.75391,7.11555,6.0232,7.26557,6.61441,6.17831,6.75949,5.14457,6.16087,6.19398,6.01797,6.60681,6.13611,6.55058,5.96309,6.06193,5.94183,6.73472,6.72593,5.825,5.69242,5.92545,6.02498,243.204,6.16376,30.8174,257.297,0.272085,5.55134,16.0405,0.521617,107.601
-439.163,0.860148,0.415723,3,7,0,236.379,247.632,256.056,232.092,228.424,248.476,229.665,252.291,290.567,220.248,257.694,227.889,246.328,270,244.117,241.91,236.08,242.443,253.726,238.754,253.563,224.317,229.984,245.848,237.377,256.047,255.406,241.058,218.923,238.104,6.29832,7.21097,6.41767,5.01718,6.20744,6.36727,6.03971,6.41448,7.58786,5.88368,6.4506,5.89973,6.12477,6.45447,5.80724,5.89923,6.47842,5.82627,6.42415,6.23369,6.26564,5.78824,5.84411,5.67509,7.05649,6.35755,6.12335,6.10868,5.45445,6.23458,241.938,6.39715,39.0026,402.232,0.227959,6.2452,20.0557,0.477451,101.2
-428.653,0.998333,0.415723,3,7,0,243.686,247.949,253.86,232.676,232.73,249.171,232.281,249.987,280,217.772,259.326,224.437,240.104,271.422,239.856,246.908,234.905,238.337,254.33,243.99,246.604,226.757,225.319,243.723,235.322,255.133,251.918,243.238,221.098,241.883,5.75412,6.94179,6.32595,5.60053,6.751,5.96036,5.84259,6.69129,6.84192,6.20395,7.07728,6.4515,6.39195,6.87932,5.14364,5.83568,5.96731,6.05949,6.54695,6.08419,6.46898,6.07509,5.55797,5.72833,7.18991,6.74371,5.79311,5.84443,5.80382,6.352,244.637,6.1043,32.6462,226.683,0.28106,5.71369,15.056,0.530151,110.342
-431.185,0.815094,0.415723,3,7,0,235.497,245.265,252.384,231.383,232.36,248.562,225.642,247.375,286.751,218.194,256.033,229.829,244.91,266.042,246.586,245.985,228.918,241.27,254.973,239.337,249.152,223.036,230.996,247.213,235.594,257.858,258.361,241.244,216.949,244.808,6.2174,7.31967,6.87075,5.115,6.35193,6.58803,6.16149,6.18056,7.33518,5.68597,6.83845,5.76671,5.88384,6.83017,5.76731,5.87166,6.32007,5.75475,6.22014,6.03822,6.38356,5.81545,5.83661,5.95994,6.65098,6.32554,6.10459,6.08611,5.6227,6.26545,240.752,6.36367,36.6636,211.52,0.296767,6.05505,14.5437,0.544764,100.751
-439.322,0.789055,0.415723,3,7,0,242.676,245.926,254.145,235.973,230.116,247.342,230.244,247.181,288.915,220.434,259.219,233.477,242.399,263.923,241.714,249.098,230.15,242.662,250.376,240.903,247.346,225.813,228.057,248.287,238.819,256.476,254.463,246.217,217.372,239.043,6.09347,6.98975,6.29071,5.82489,6.24257,5.7466,5.86096,6.1118,7.17868,5.97131,7.08019,6.20315,6.11208,6.57441,5.82137,5.62029,6.16912,5.54795,6.52327,6.18142,6.71589,5.9065,5.90498,5.6603,7.01359,6.70642,5.78979,5.71862,5.96862,6.45524,243.808,5.93824,36.7969,221.643,0.217119,6.06605,14.8877,0.46596,113.167
-438.671,0.996564,0.415723,3,7,0,238.556,247.832,252.663,227.796,228.877,251.371,229.754,242.77,286.308,218.43,253,228.004,242.233,265.842,239.11,241.022,233.083,237.99,250.955,240.739,249.202,223.696,226.996,247.612,234.77,255.568,256.331,239.971,216.541,239.122,5.95368,6.89532,6.59141,5.11736,6.47772,6.06769,5.87291,6.78431,6.95787,5.88509,6.24384,6.02738,6.33687,6.52703,4.89048,6.16454,6.20519,5.78082,6.28695,5.73963,6.29565,5.98977,5.65814,5.68859,6.65961,6.05993,5.99336,5.75288,5.57717,6.09759,236.245,6.31786,43.8791,235.024,0.230365,6.62413,15.3305,0.479963,97.2525
-443.003,0.966105,0.415723,3,7,0,240.571,250.596,252.739,237.881,234.458,247.041,228.706,243.587,283.577,221.645,253.168,229.117,240.837,267.558,239.881,243.243,227.963,236.529,252.54,240.415,246.881,221.467,230.082,245.546,231.683,254.651,253.892,240.368,218.172,239.212,5.92275,6.9463,6.75237,5.59687,6.68269,6.02581,5.9673,6.11611,7.13153,5.9238,7.01139,5.76894,6.13494,6.36992,6.16591,5.82263,6.24554,6.2604,5.95069,5.86378,6.27348,5.79744,6.04687,6.28303,7.02428,6.53225,5.98224,5.90307,5.99273,5.87457,240.808,5.95682,36.8788,166.985,0.151076,6.07279,12.9223,0.388685,109.758
-442.207,0.958597,0.415723,3,7,0,242.467,246.343,254.164,231.832,226.339,248.36,232.428,246.832,280.682,222.84,252.563,227.275,243.597,265.405,240.025,248.115,234.191,243.976,252.82,235.274,245.848,220.521,233.623,246.442,235.216,250.075,254.389,244.053,220.697,241.425,6.02022,6.71099,6.63285,5.40523,6.56006,5.74278,6.04145,6.16649,6.80987,5.62678,6.67188,5.73917,6.03599,6.65936,6.09729,6.1124,5.8834,5.88454,6.27765,6.13994,6.57441,5.789,5.90088,5.81689,7.16768,6.32816,5.77086,5.8939,5.81028,6.44297,239.631,6.36222,39.4288,176.525,0.261141,6.27923,13.2863,0.51102,99.6625
-440.919,0.960862,0.415723,3,7,0,238.138,250.465,250.78,230.011,233.136,249.675,227.362,249.947,285.529,212.218,258.164,228.57,239.779,269.567,243.374,246.615,230.935,238.249,259.46,243.089,245.525,224.693,224.874,243.118,235.214,252.56,254.558,244.471,211.895,241.974,6.13509,7.17117,6.11178,4.85658,6.54033,6.04774,5.88661,6.54802,7.03438,5.76607,7.06855,6.80903,6.31925,6.83108,4.9618,5.80522,6.7708,5.48542,6.01796,6.37121,6.55185,5.84063,5.89919,5.85531,7.01652,6.63968,6.13127,5.65269,5.61774,5.8379,243.398,5.92264,36.3169,270.444,0.315459,6.02635,16.4452,0.561657,113.1
-437.013,0.925405,0.415723,3,7,0,238.555,250.882,252.481,231.948,226.594,248.681,231.744,247.348,284.868,217.813,260.308,225.468,241.298,268.981,237.533,247.265,232.228,239.967,254.846,237.552,248.28,222.357,230.004,243.186,231.879,257.679,253.569,245.157,215.415,242.102,6.09628,6.87982,6.40799,5.2778,6.69563,6.7285,6.06981,6.31162,7.27029,5.51198,7.23433,5.57802,5.82948,6.74625,5.62795,5.63794,6.29617,5.79014,6.31002,5.68721,6.22593,5.74421,5.61696,5.84068,6.67317,6.60576,5.93126,5.55326,5.334,6.47043,238.879,6.23487,30.729,174.11,0.578524,5.54337,13.1951,0.760608,101.712
-439.091,0.851495,0.415723,3,7,0,237.058,251.068,255.435,233.614,237.251,250.731,228.548,246.718,277.913,219.232,257.697,231.103,243.283,269.617,244.088,242.717,230.818,239.894,255.744,238.347,245.786,225.384,224.113,247.299,238.112,253.414,256.445,241.773,217.377,240.422,5.99284,6.95603,6.79002,5.34341,6.81106,5.49179,6.19057,6.67435,7.10597,5.80894,6.85761,6.07706,6.29962,6.66526,5.2349,6.00593,6.3823,5.86646,6.39822,6.06107,6.71574,5.83385,5.94563,5.82697,6.77429,6.55539,6.01514,5.72707,6.09125,6.14675,237.35,6.10085,43.9907,477.74,0.166165,6.63255,21.8573,0.407633,103.131
-440.868,0.927124,0.415723,3,7,0,239.082,249.373,253.124,231.021,241.192,252.47,227.217,244.21,278.721,217.9,256.281,229.651,241.916,267.231,239.361,242.203,229.621,239.9,257.385,239.622,245.188,229.518,225.696,246.284,235.038,252.436,259.912,241.14,217.484,241.273,6.17304,7.19048,6.78279,5.61557,6.61169,5.70889,6.24863,6.5654,7.17127,6.16308,6.40775,5.89372,6.48459,6.41765,5.63923,5.95666,6.0633,5.80829,6.3774,6.0772,6.49288,6.03971,6.02209,6.06327,6.8108,6.52351,6.07687,5.98694,5.942,6.20869,239.711,6.16642,44.6988,404.637,0.129198,6.68571,20.1156,0.359442,104.05
-440.165,0.774363,0.415723,3,7,0,240.41,246.86,252.981,235.459,223.488,247.278,230.826,252.176,287.247,221.068,261.492,226.748,241.721,269.401,246.204,247.468,234.38,239.413,254.336,240.796,250.388,223.607,231.104,244.674,234.239,254.516,249.83,245.996,215.655,240.427,5.99283,6.98313,6.03274,5.12663,6.5483,6.60034,5.74712,6.42994,6.96582,5.55699,7.18412,6.62094,6.02956,7.03289,5.29032,5.98011,6.6908,5.88034,6.40545,6.19803,6.32438,5.75658,5.42011,5.70091,7.05289,6.54888,5.8114,5.84762,5.49742,6.08302,245.303,6.28977,37.069,127.805,0.647732,6.08843,11.3051,0.804818,106.928
-446.008,0.960089,0.415723,3,7,0,238.163,245.58,256.254,234.161,239.714,250.725,230.488,243.771,276.63,222.225,253.934,229.786,245.178,265.841,240.403,244.006,231.748,242.85,251.918,241.664,243.165,226.817,228.327,246.082,231.529,254.9,256.003,243.318,219.912,238.675,5.78669,7.47625,6.71786,5.52386,6.89825,6.20017,6.33301,6.69336,7.19132,5.85773,6.69133,6.46005,6.50116,6.91127,5.08169,5.34997,5.79201,5.85492,6.2595,5.72144,6.43642,6.29384,5.74595,5.78781,7.17731,6.93692,5.91182,5.91843,5.78375,6.33863,239.042,6.33599,35.7109,217.854,0.274854,5.97586,14.7599,0.524265,99.6506
-440.245,0.844424,0.415723,3,7,0,239.825,241.278,258.271,232.872,230.19,250.214,233.166,247.169,280.6,221.226,250.746,228.005,245.205,265.74,241.339,247.029,232.895,242.731,252.577,241.055,243.41,229.982,226.379,243.107,232.641,250.709,254.342,245.924,218.1,238.86,6.14684,7.16174,6.74764,5.35069,6.71432,6.35116,6.31461,6.57654,6.97583,5.90579,6.83657,6.38962,6.19077,7.04429,4.98539,5.56287,6.04091,5.96434,6.35609,5.98494,6.57429,6.13469,5.94313,5.65305,7.05719,6.78013,6.1559,5.59611,5.4467,6.43248,242.505,6.28661,43.8928,229.03,0.205555,6.62517,15.1337,0.453382,104.2
